"","game_id","play_id","koe","kicker_player_id","kicker_player_name","pred_class","pred_prob","fg_made"
"4465","2003_13_CIN_PIT",1190,0.135964685339963,"00-0020737","J.Reed","TRUE",0.954678438220012,TRUE
"4466","2003_13_CIN_PIT",3026,0.569860120369706,"00-0020737","J.Reed","TRUE",0.810046626543431,TRUE
"4467","2003_13_CIN_PIT",3252,0.835952595371675,"32013030-2d30-3031-3935-33361f008d8d","S.Graham","TRUE",0.721349134876108,TRUE
"4468","2003_13_CLE_SEA",947,-2.32073763816763,"32013030-2d30-3032-3139-3430674c3aa3","J.Brown","TRUE",0.773579212722544,FALSE
"4469","2003_13_CLE_SEA",1199,0.452614347012323,"32013030-2d30-3032-3139-3430674c3aa3","J.Brown","TRUE",0.849128550995892,TRUE
"4470","2003_13_CLE_SEA",2624,0.679262361832367,"32013030-2d30-3032-3139-3430674c3aa3","J.Brown","TRUE",0.773579212722544,TRUE
"4471","2003_13_DEN_OAK",615,0.922355059324367,"32013030-2d30-3031-3936-3436cd59f424","S.Janikowski","TRUE",0.692548313558544,TRUE
"4472","2003_13_DEN_OAK",1156,1.05453560148349,"32013030-2d30-3031-3936-3436cd59f424","S.Janikowski","TRUE",0.648488132838838,TRUE
"4473","2003_13_GB_DET",713,0.559976546521181,"32013030-2d30-3030-3638-3030809874ec","J.Hanson","TRUE",0.813341151159606,TRUE
"4474","2003_13_GB_DET",1372,0.161048163564686,"32013030-2d30-3030-3638-3030809874ec","J.Hanson","TRUE",0.946317278811771,TRUE
"4475","2003_13_GB_DET",2866,0.947453469776135,"32013030-2d30-3030-3638-3030809874ec","J.Hanson","TRUE",0.684182176741288,TRUE
